file,start,end,avg_similarity_to_patients
185_1b1_Pr_sc_Litt3200,6.0874,7.5183,0.9255631040924087
185_1b1_Pr_sc_Litt3200,7.5183,9.2581,0.8946879390726327
185_1b1_Pr_sc_Litt3200,9.2581,11.334,0.8711759284809734
185_1b1_Pr_sc_Litt3200,11.334,13.617,0.8811326868416769
185_1b1_Pr_sc_Litt3200,13.617,18.11,0.7280768026757315
185_1b1_Pr_sc_Litt3200,18.11,21.116,0.8453565948418674
185_1b1_Pr_sc_Litt3200,21.116,24.24,0.7607358046622275
130_2b4_Lr_mc_AKGC417L,0.338,1.399,0.884193231853187
189_1b2_Lr_mc_LittC2SE,9.621,14.921,0.919274696716507
189_1b2_Lr_mc_LittC2SE,14.921,19.579,0.9182015257185739
189_1b2_Lr_mc_LittC2SE,19.579,19.936,0.9333749813674767
218_1b1_Pl_sc_Meditron,0.0,2.7524,0.8601203304451639
218_1b1_Pl_sc_Meditron,64.713,68.95,0.9339091527884085
183_1b1_Tc_sc_Meditron,0.036,7.079,0.9721244239700978
183_1b1_Tc_sc_Meditron,7.079,13.321,0.9618398067454587
183_1b1_Tc_sc_Meditron,13.321,19.55,0.9572832511663529
183_1b1_Tc_sc_Meditron,19.55,19.993,0.9556067191991261
193_7b3_Al_mc_AKGC417L,0.363,1.887,0.8987294116398121
193_7b3_Al_mc_AKGC417L,1.887,4.53,0.9095199133765963
193_7b3_Al_mc_AKGC417L,4.53,6.804,0.8880803721558255
193_7b3_Al_mc_AKGC417L,6.804,9.28,0.8918596890823602
193_7b3_Al_mc_AKGC417L,9.28,11.673,0.8968218829930789
193_7b3_Al_mc_AKGC417L,11.673,13.839,0.8910388190150961
193_7b3_Al_mc_AKGC417L,13.839,16.446,0.8974230014350005
193_7b3_Al_mc_AKGC417L,16.446,19.065,0.8933268941079816
177_2b4_Al_mc_AKGC417L,1.912,6.085,0.9063593095439044
177_2b4_Al_mc_AKGC417L,18.356,19.674,0.906789734505435
203_1p2_Tc_mc_AKGC417L,0.411,2.351,0.9284807596633025
203_1p2_Tc_mc_AKGC417L,2.351,4.327,0.932739602997836
203_1p2_Tc_mc_AKGC417L,4.327,6.482,0.9217301949194269
203_1p2_Tc_mc_AKGC417L,6.482,8.47,0.9323909702138176
203_1p2_Tc_mc_AKGC417L,12.554,14.673,0.9249462212523343
203_1p2_Tc_mc_AKGC417L,14.673,16.792,0.9270729329994026
203_1p2_Tc_mc_AKGC417L,16.792,18.792,0.922784620191383
203_1p2_Tc_mc_AKGC417L,18.792,19.577,0.9345243295724202
205_3b4_Pr_mc_AKGC417L,2.885,6.146,0.9049923073900068
205_3b4_Pr_mc_AKGC417L,6.146,10.945,0.9069700509557741
205_3b4_Pr_mc_AKGC417L,10.945,14.824,0.9091088295446393
205_3b4_Pr_mc_AKGC417L,14.824,19.256,0.9010346032402647
175_1b1_Pr_sc_Litt3200,0.0,2.221,0.83726649607424
186_2b4_Pl_mc_AKGC417L,5.268,9.292,0.878672089268812
138_1p3_Al_mc_AKGC417L,0.109,2.529,0.8816028586746109
138_1p3_Al_mc_AKGC417L,2.529,6.786,0.8886679588748351
138_1p3_Al_mc_AKGC417L,6.786,10.826,0.886017687975851
138_1p3_Al_mc_AKGC417L,10.826,14.967,0.8868128204785802
138_1p3_Al_mc_AKGC417L,14.967,18.723,0.8847573412300648
107_2b5_Ll_mc_AKGC417L,0.077,1.411,0.8935177491391806
107_2b5_Ll_mc_AKGC417L,14.077,16.625,0.8903975114591768
147_2b4_Pl_mc_AKGC417L,3.985,8.163,0.8742565993896181
147_2b4_Pl_mc_AKGC417L,8.163,12.039,0.8782166954203348
147_2b4_Pl_mc_AKGC417L,12.039,17.24,0.871214714308908
147_2b4_Pl_mc_AKGC417L,17.24,18.951,0.8860314679733485
213_1p5_Pl_mc_AKGC417L,6.302,8.356,0.8715497410831033
213_1p5_Pl_mc_AKGC417L,10.643,13.063,0.8717549477402724
213_1p5_Pl_mc_AKGC417L,13.063,15.284,0.8670441265153563
213_1p5_Pl_mc_AKGC417L,15.284,17.638,0.8861651674646422
213_1p5_Pl_mc_AKGC417L,17.638,19.908,0.8977977608470938
165_1b1_Ar_sc_Meditron,0.021,0.531,0.8985514964252745
165_1b1_Ar_sc_Meditron,0.531,3.704,0.9185197469423839
165_1b1_Ar_sc_Meditron,10.545,13.888,0.9079949103509839
165_1b1_Ar_sc_Meditron,13.888,17.415,0.9180061864252981
165_1b1_Ar_sc_Meditron,17.415,19.795,0.9291866747916964
106_2b1_Pr_mc_LittC2SE,4.579,7.093,0.9014687162711935
106_2b1_Pr_mc_LittC2SE,19.121,19.979,0.9092562890102199
120_1b1_Pr_sc_Meditron,5.7073,8.2619,0.8716877490738347
120_1b1_Pr_sc_Meditron,8.2619,10.784,0.8780059887045703
120_1b1_Pr_sc_Meditron,10.784,13.105,0.8504637779357705
120_1b1_Pr_sc_Meditron,13.105,15.431,0.8917523144613834
120_1b1_Pr_sc_Meditron,15.431,18.198,0.842455844497327
120_1b1_Pr_sc_Meditron,18.198,20.144,0.8601007024147456
120_1b1_Pr_sc_Meditron,20.144,22.726,0.8848161049796187
120_1b1_Pr_sc_Meditron,22.726,24.927,0.8960835331684999
120_1b1_Pr_sc_Meditron,24.927,29.64,0.8575483066741768
120_1b1_Pr_sc_Meditron,29.64,33.292,0.9397686628924021
120_1b1_Pr_sc_Meditron,33.292,37.923,0.9640245624820971
120_1b1_Pr_sc_Meditron,37.923,41.011,0.9673884315610837
120_1b1_Pr_sc_Meditron,41.011,43.62,0.9653072650489939
120_1b1_Pr_sc_Meditron,43.62,45.75,0.9552826498657307
120_1b1_Pr_sc_Meditron,45.75,49.082,0.9685788986798339
120_1b1_Pr_sc_Meditron,49.082,53.735,0.9236010975951773
120_1b1_Pr_sc_Meditron,53.735,57.214,0.856035811757138
120_1b1_Pr_sc_Meditron,57.214,62.388,0.8823620361975792
120_1b1_Pr_sc_Meditron,62.388,65.65,0.9135539719421232
120_1b1_Pr_sc_Meditron,65.65,67.4,0.9449042596166203
139_1b1_Ll_sc_Litt3200,3.8871,5.6357,0.936706428336259
139_1b1_Ll_sc_Litt3200,5.6357,7.586,0.9153527922226613
139_1b1_Ll_sc_Litt3200,7.586,9.3816,0.9296146656948988
139_1b1_Ll_sc_Litt3200,9.3816,11.265,0.9048087334200868
139_1b1_Ll_sc_Litt3200,11.265,13.397,0.8856453405934473
139_1b1_Ll_sc_Litt3200,13.397,18.555,0.8879275593325394
139_1b1_Ll_sc_Litt3200,18.555,20.848,0.8567736202547535
194_1b1_Pr_sc_Meditron,0.093,1.222,0.8826100970769722
194_1b1_Pr_sc_Meditron,1.222,3.436,0.880918146990377
194_1b1_Pr_sc_Meditron,3.436,6.15,0.8769748660461358
194_1b1_Pr_sc_Meditron,6.15,8.507,0.881194116970008
194_1b1_Pr_sc_Meditron,8.507,10.65,0.8921360202315
194_1b1_Pr_sc_Meditron,10.65,13.664,0.8753183131220874
194_1b1_Pr_sc_Meditron,13.664,15.707,0.8734629931753534
194_1b1_Pr_sc_Meditron,15.707,17.907,0.8776590257926428
194_1b1_Pr_sc_Meditron,17.907,19.964,0.8787189703880831
179_1b1_Tc_sc_Meditron,0.05,1.579,0.8931572151943908
179_1b1_Tc_sc_Meditron,1.579,4.55,0.8877143355543118
179_1b1_Tc_sc_Meditron,6.479,8.193,0.890737367949508
179_1b1_Tc_sc_Meditron,12.179,14.021,0.904330865249969
147_2b2_Al_mc_AKGC417L,12.794,17.693,0.9049395434681127
147_2b2_Al_mc_AKGC417L,17.693,19.908,0.8711947266556295
118_1b1_Al_sc_Litt3200,0.0,0.93331,0.9203843018330178
118_1b1_Al_sc_Litt3200,9.0686,15.472,0.8818482670938756
213_1p3_Al_mc_AKGC417L,1.895,5.017,0.8551367420473336
213_1p3_Al_mc_AKGC417L,5.017,7.538,0.8474109472520869
213_1p3_Al_mc_AKGC417L,7.538,10.376,0.8604093186352398
213_1p3_Al_mc_AKGC417L,10.376,12.913,0.859404002893755
213_1p3_Al_mc_AKGC417L,12.913,15.501,0.856210085063004
213_1p3_Al_mc_AKGC417L,15.501,18.306,0.8509653972226566
213_1p3_Al_mc_AKGC417L,18.306,19.174,0.8761143981786547
207_2b3_Pl_mc_AKGC417L,0.743,4.266,0.9111719882390873
207_2b3_Pl_mc_AKGC417L,4.266,7.705,0.9081207073112187
207_2b3_Pl_mc_AKGC417L,7.705,11.177,0.9080084945085828
207_2b3_Pl_mc_AKGC417L,14.7,18.022,0.8951618629657063
160_2b3_Lr_mc_AKGC417L,0.576,3.164,0.9038167321503828
160_2b3_Lr_mc_AKGC417L,3.164,6.152,0.8715172082261203
160_2b3_Lr_mc_AKGC417L,6.152,8.89,0.9008492347821571
160_2b3_Lr_mc_AKGC417L,11.594,14.983,0.8737996246814133
160_2b3_Lr_mc_AKGC417L,14.983,17.771,0.8874134838290816
160_2b3_Lr_mc_AKGC417L,17.771,19.04,0.8913214897371875
178_1b6_Pl_mc_AKGC417L,0.923,2.732,0.8863707173206945
178_1b6_Pl_mc_AKGC417L,2.732,5.375,0.889340327993821
178_1b6_Pl_mc_AKGC417L,5.375,7.756,0.8851889723064774
178_1b6_Pl_mc_AKGC417L,7.756,10.256,0.8825391383765124
178_1b6_Pl_mc_AKGC417L,10.256,12.566,0.8849894353198756
178_1b6_Pl_mc_AKGC417L,12.566,14.827,0.8897457473506748
178_1b6_Pl_mc_AKGC417L,14.827,17.446,0.8882792536540263
178_1b6_Pl_mc_AKGC417L,17.446,19.958,0.8863855357217003
200_2p3_Pl_mc_AKGC417L,7.788,13.881,0.8587951841364936
200_2p3_Pl_mc_AKGC417L,13.881,19.891,0.8522182021526091
186_2b2_Al_mc_AKGC417L,5.292,9.423,0.9021533298823317
186_2b2_Al_mc_AKGC417L,9.423,13.006,0.9027087119731746
186_2b2_Al_mc_AKGC417L,13.006,17.125,0.9067058777935743
186_2b2_Al_mc_AKGC417L,17.125,18.458,0.877150687662492
133_2p3_Ar_mc_AKGC417L,0.042,2.351,0.8987099823909258
133_2p3_Ar_mc_AKGC417L,2.351,4.911,0.8694060700151891
133_2p3_Ar_mc_AKGC417L,4.911,7.375,0.8629852514406589
133_2p3_Ar_mc_AKGC417L,7.375,9.946,0.8660327098636242
133_2p3_Ar_mc_AKGC417L,9.946,12.542,0.8778390140549567
133_2p3_Ar_mc_AKGC417L,12.542,15.232,0.8826196064628915
133_2p3_Ar_mc_AKGC417L,15.232,17.839,0.8744721533341153
133_2p3_Ar_mc_AKGC417L,17.839,19.982,0.8765373775443002
223_1b1_Pl_sc_Meditron,1.6609,3.3908,0.920286543754869
223_1b1_Pl_sc_Meditron,3.3908,5.8371,0.91145446332032
223_1b1_Pl_sc_Meditron,5.8371,8.2621,0.9255431779803857
223_1b1_Pl_sc_Meditron,8.2621,10.878,0.9151020663537297
223_1b1_Pl_sc_Meditron,10.878,13.701,0.9614088287252666
223_1b1_Pl_sc_Meditron,13.701,16.79,0.9188912443871591
223_1b1_Pl_sc_Meditron,16.79,20.111,0.9292211689561611
223_1b1_Pl_sc_Meditron,20.111,23.152,0.8966628249326455
223_1b1_Pl_sc_Meditron,23.152,26.087,0.9139032690261535
223_1b1_Pl_sc_Meditron,26.087,29.345,0.911097588616836
223_1b1_Pl_sc_Meditron,29.345,32.9,0.91166503308102
178_1b3_Al_mc_AKGC417L,13.252,16.427,0.908573114338526
178_1b3_Al_mc_AKGC417L,16.427,19.181,0.9106230682141845
158_1p2_Lr_mc_AKGC417L,10.276,12.73,0.8788534732352443
158_1p2_Lr_mc_AKGC417L,12.73,15.351,0.8830043896134881
158_1p2_Lr_mc_AKGC417L,15.351,17.638,0.8652889925410553
133_2p2_Tc_mc_AKGC417L,0.137,2.554,0.9754984844240916
133_2p2_Tc_mc_AKGC417L,2.554,5.018,0.9729385118694988
133_2p2_Tc_mc_AKGC417L,7.387,9.839,0.970703731180419
133_2p2_Tc_mc_AKGC417L,9.839,12.256,0.9721422846044268
133_2p2_Tc_mc_AKGC417L,14.542,16.899,0.9732630435388325
133_2p2_Tc_mc_AKGC417L,16.899,19.089,0.9727916653323483
133_2p2_Tc_mc_AKGC417L,19.089,19.958,0.9722081720348094
172_1b5_Pl_mc_AKGC417L,9.624,12.262,0.8626958316255066
172_1b5_Pl_mc_AKGC417L,18.322,19.274,0.8699882418312785
146_2b4_Lr_mc_AKGC417L,0.089,3.78,0.9317420287810756
146_2b4_Lr_mc_AKGC417L,3.78,7.542,0.9329543227473381
146_2b4_Lr_mc_AKGC417L,7.542,11.732,0.9280336186128232
146_2b4_Lr_mc_AKGC417L,11.732,15.518,0.9285853435962359
146_2b4_Lr_mc_AKGC417L,15.518,19.089,0.926978988112398
146_2b4_Lr_mc_AKGC417L,19.089,19.982,0.9180197977749606
200_3p4_Ar_mc_AKGC417L,0.309,6.503,0.8818130942034471
200_3p4_Ar_mc_AKGC417L,6.503,11.094,0.9043440608887835
200_3p4_Ar_mc_AKGC417L,11.094,14.79,0.9192683962078313
200_3p4_Ar_mc_AKGC417L,14.79,19.057,0.9053313890451072
130_2b4_Al_mc_AKGC417L,0.338,1.399,0.9014669197056877
107_3p2_Tc_mc_AKGC417L,18.887,19.792,0.8860994959753047
156_8b3_Al_mc_AKGC417L,1.935,4.185,0.8906599378195882
154_4b4_Lr_mc_AKGC417L,18.78,19.696,0.8620926687645833
192_2b1_Al_mc_LittC2SE,0.022,1.007,0.8986030702854707
157_1b1_Ar_sc_Meditron,1.9095,6.2217,0.8647134642687224
157_1b1_Ar_sc_Meditron,6.2217,14.007,0.8424732662173526
157_1b1_Ar_sc_Meditron,14.007,19.263,0.8392601408171709
157_1b1_Ar_sc_Meditron,19.263,26.209,0.8075210371993237
157_1b1_Ar_sc_Meditron,26.209,36.124,0.8652833847186681
157_1b1_Ar_sc_Meditron,36.124,47.329,0.8672333312116709
157_1b1_Ar_sc_Meditron,47.329,50.214,0.9748043446594427
157_1b1_Ar_sc_Meditron,50.214,53.299,0.8968030692868098
157_1b1_Ar_sc_Meditron,53.299,56.688,0.9765774639005503
157_1b1_Ar_sc_Meditron,56.688,59.636,0.939163926240024
157_1b1_Ar_sc_Meditron,59.636,62.721,0.9301690390296601
157_1b1_Ar_sc_Meditron,62.721,65.05,0.959904519023009
205_2b3_Al_mc_AKGC417L,1.48,5.594,0.8866706316309041
205_2b3_Al_mc_AKGC417L,5.594,9.54,0.8866129712281843
205_2b3_Al_mc_AKGC417L,16.647,19.875,0.8905999649601605
140_2b2_Ll_mc_LittC2SE,0.022,1.136,0.9210865926476585
140_2b2_Ll_mc_LittC2SE,1.136,3.107,0.8934482155910523
140_2b2_Ll_mc_LittC2SE,3.107,5.179,0.8824968349877254
140_2b2_Ll_mc_LittC2SE,5.179,7.107,0.9267016038464542
140_2b2_Ll_mc_LittC2SE,7.107,9.564,0.8862377447089511
140_2b2_Ll_mc_LittC2SE,9.564,11.45,0.8934900815561752
140_2b2_Ll_mc_LittC2SE,13.436,15.479,0.8994266985256278
140_2b2_Ll_mc_LittC2SE,15.479,17.479,0.9231301878240741
140_2b2_Ll_mc_LittC2SE,17.479,19.736,0.9050422027163846
140_2b2_Ll_mc_LittC2SE,19.736,19.993,0.9240140421268691
133_3p2_Al_mc_AKGC417L,0.851,2.197,0.87569349690483
133_3p2_Al_mc_AKGC417L,4.661,7.423,0.8463361224894106
141_1b2_Lr_mc_LittC2SE,0.022,2.364,0.9195771530568126
186_3b3_Ar_mc_AKGC417L,1.125,4.958,0.8684583295844741
186_3b3_Ar_mc_AKGC417L,4.958,8.542,0.8698828796378528
186_3b3_Ar_mc_AKGC417L,11.911,15.387,0.8824469362731201
172_1b3_Al_mc_AKGC417L,1.144,3.848,0.9019614470512961
172_1b3_Al_mc_AKGC417L,3.848,6.786,0.9019530071737567
172_1b3_Al_mc_AKGC417L,6.786,9.24,0.8936910311607931
172_1b3_Al_mc_AKGC417L,9.24,11.962,0.8981997285339997
172_1b3_Al_mc_AKGC417L,11.962,14.716,0.9032553749594482
172_1b3_Al_mc_AKGC417L,14.716,17.571,0.9014306550424483
207_3b2_Pr_mc_AKGC417L,0.042,2.362,0.8829244889702895
207_3b2_Pr_mc_AKGC417L,2.362,4.833,0.8817498887982054
207_3b2_Pr_mc_AKGC417L,4.833,6.953,0.8851410121790039
207_3b2_Pr_mc_AKGC417L,6.953,9.341,0.8906998830351568
207_3b2_Pr_mc_AKGC417L,9.341,11.678,0.8780984207340246
207_3b2_Pr_mc_AKGC417L,11.678,13.815,0.8918742671565197
207_3b2_Pr_mc_AKGC417L,13.815,16.202,0.8851855872551022
207_3b2_Pr_mc_AKGC417L,16.202,18.456,0.8879985949256359
207_3b2_Pr_mc_AKGC417L,18.456,19.541,0.8872050687247685
130_1p3_Pl_mc_AKGC417L,18.375,19.946,0.9448886785085197
222_1b1_Lr_sc_Meditron,5.7744,8.7597,0.8020531589676708
222_1b1_Lr_sc_Meditron,11.902,13.806,0.8173949877808057
222_1b1_Lr_sc_Meditron,13.806,15.649,0.8585031169194245
222_1b1_Lr_sc_Meditron,18.976,21.294,0.8102047262756329
222_1b1_Lr_sc_Meditron,24.358,26.447,0.8331842119893496
222_1b1_Lr_sc_Meditron,57.307,61.267,0.8351304720753534
222_1b1_Lr_sc_Meditron,66.118,69.45,0.8281140395868609
167_1b1_Pr_sc_Meditron,0.036,1.036,0.9124496235511745
167_1b1_Pr_sc_Meditron,3.693,5.121,0.9342826748581805
167_1b1_Pr_sc_Meditron,9.179,10.564,0.9254506059285248
167_1b1_Pr_sc_Meditron,10.564,11.879,0.929771337934956
167_1b1_Pr_sc_Meditron,14.664,16.093,0.8869608655065202
167_1b1_Pr_sc_Meditron,16.093,17.593,0.8934105380764708
167_1b1_Pr_sc_Meditron,17.593,18.964,0.9078520727340968
131_1b1_Al_sc_Meditron,0.036,1.336,0.9132667954865127
131_1b1_Al_sc_Meditron,1.336,2.979,0.9057307298468299
131_1b1_Al_sc_Meditron,5.036,6.479,0.9601864091089436
131_1b1_Al_sc_Meditron,6.479,7.921,0.9593796542930079
131_1b1_Al_sc_Meditron,7.921,10.164,0.9242236127718482
131_1b1_Al_sc_Meditron,10.164,11.95,0.9497922782301697
131_1b1_Al_sc_Meditron,11.95,13.736,0.9584004161424684
131_1b1_Al_sc_Meditron,13.736,16.236,0.9095708032480879
131_1b1_Al_sc_Meditron,18.721,19.979,0.957943258920588
154_3b3_Al_mc_AKGC417L,0.878,3.587,0.8761586044592513
154_3b3_Al_mc_AKGC417L,3.587,7.918,0.8702599208259049
154_3b3_Al_mc_AKGC417L,12.266,16.764,0.8878243092681538
139_1b1_Ar_sc_Litt3200,0.50832,2.3175,0.9007167425053999
139_1b1_Ar_sc_Litt3200,2.3175,3.755,0.9277220755689892
139_1b1_Ar_sc_Litt3200,3.755,5.5533,0.9231068015317913
139_1b1_Ar_sc_Litt3200,5.5533,7.2805,0.9201023680115872
139_1b1_Ar_sc_Litt3200,7.2805,9.1552,0.8705737205832518
139_1b1_Ar_sc_Litt3200,9.1552,11.123,0.8709966041952566
139_1b1_Ar_sc_Litt3200,11.123,12.495,0.945557318073775
139_1b1_Ar_sc_Litt3200,12.495,15.807,0.8550357119009003
139_1b1_Ar_sc_Litt3200,15.807,16.944,0.849045847256952
203_2p3_Pl_mc_AKGC417L,0.625,2.78,0.8629168584610734
203_2p3_Pl_mc_AKGC417L,2.78,6.268,0.8755474209952743
203_2p3_Pl_mc_AKGC417L,9.946,13.673,0.8638432111947568
203_2p3_Pl_mc_AKGC417L,13.673,17.423,0.8636765402442249
203_2p3_Pl_mc_AKGC417L,17.423,18.387,0.9131490460430854
135_2b1_Ar_mc_LittC2SE,0.022,0.907,0.9168555237158892
135_2b1_Ar_mc_LittC2SE,0.907,3.236,0.9204953406265792
135_2b1_Ar_mc_LittC2SE,3.236,5.721,0.9262260083310931
135_2b1_Ar_mc_LittC2SE,5.721,8.179,0.9172248407784167
135_2b1_Ar_mc_LittC2SE,8.179,10.65,0.9220305729164064
135_2b1_Ar_mc_LittC2SE,10.65,13.264,0.9174047108658407
135_2b1_Ar_mc_LittC2SE,13.264,15.607,0.9217458083824271
135_2b1_Ar_mc_LittC2SE,15.607,17.864,0.921179737739217
135_2b1_Ar_mc_LittC2SE,17.864,19.95,0.905593321563573
210_1b1_Al_sc_Meditron,0.036,0.822,0.9341433880671958
210_1b1_Al_sc_Meditron,0.822,1.864,0.927597979591909
210_1b1_Al_sc_Meditron,1.864,2.979,0.9368135075441227
210_1b1_Al_sc_Meditron,2.979,4.507,0.9371249235175995
210_1b1_Al_sc_Meditron,4.507,5.964,0.9165287771821952
210_1b1_Al_sc_Meditron,5.964,7.35,0.9180225086862146
210_1b1_Al_sc_Meditron,7.35,8.407,0.9036302984654072
210_1b1_Al_sc_Meditron,8.407,9.693,0.9152446427542411
210_1b1_Al_sc_Meditron,10.879,12.064,0.9368519106300427
210_1b1_Al_sc_Meditron,12.064,13.293,0.9231123447549426
210_1b1_Al_sc_Meditron,13.293,14.264,0.9343703499105223
210_1b1_Al_sc_Meditron,14.264,15.193,0.9446579004628902
210_1b1_Al_sc_Meditron,15.193,16.464,0.9226339157500633
210_1b1_Al_sc_Meditron,16.464,17.207,0.9160380819027
210_1b1_Al_sc_Meditron,17.207,18.507,0.9043797489017172
210_1b1_Al_sc_Meditron,18.507,19.607,0.9247006632371679
210_1b1_Al_sc_Meditron,19.607,19.95,0.9453590738504222
109_1b1_Pr_sc_Litt3200,0.0,0.99677,0.9153029047926018
109_1b1_Pr_sc_Litt3200,0.99677,2.7968,0.8716455679023196
109_1b1_Pr_sc_Litt3200,2.7968,4.7032,0.8364669584139485
109_1b1_Pr_sc_Litt3200,4.7032,6.6629,0.8559056970086888
109_1b1_Pr_sc_Litt3200,6.6629,8.55,0.8920104493142831
109_1b1_Pr_sc_Litt3200,8.55,10.674,0.8367390770841664
109_1b1_Pr_sc_Litt3200,10.674,12.968,0.8156088920023791
109_1b1_Pr_sc_Litt3200,12.968,14.845,0.8357247702835469
109_1b1_Pr_sc_Litt3200,14.845,18.218,0.8388851354485952
109_1b1_Pr_sc_Litt3200,18.218,19.65,0.8896782012920444
109_1b1_Pr_sc_Litt3200,19.65,21.131,0.8885220396214283
109_1b1_Pr_sc_Litt3200,21.131,22.752,0.8568622498929259
109_1b1_Pr_sc_Litt3200,22.752,24.208,0.8736802839070194
109_1b1_Pr_sc_Litt3200,24.208,25.892,0.843101390772608
109_1b1_Pr_sc_Litt3200,25.892,27.29,0.7997873831450738
109_1b1_Pr_sc_Litt3200,27.29,28.766,0.8060826859784548
109_1b1_Pr_sc_Litt3200,28.766,30.0,0.88211488601841
144_1b1_Al_sc_Meditron,0.15,2.747,0.8781773414964293
144_1b1_Al_sc_Meditron,2.747,4.945,0.875634142966005
144_1b1_Al_sc_Meditron,4.945,6.957,0.8923859214849009
144_1b1_Al_sc_Meditron,6.957,9.041,0.8866272576459091
144_1b1_Al_sc_Meditron,9.041,10.411,0.9074549965811921
144_1b1_Al_sc_Meditron,10.411,12.937,0.89767675932492
144_1b1_Al_sc_Meditron,12.937,15.006,0.9040020216738699
144_1b1_Al_sc_Meditron,15.006,16.576,0.9033790803074915
144_1b1_Al_sc_Meditron,16.576,18.703,0.884876802519368
144_1b1_Al_sc_Meditron,18.703,19.816,0.9064323385140803
205_1b3_Pr_mc_AKGC417L,10.542,14.359,0.9101186760109448
205_1b3_Pr_mc_AKGC417L,18.758,19.886,0.9101300330023007
151_2p2_Pr_mc_AKGC417L,2.412,5.601,0.8811699925111313
151_2p2_Pr_mc_AKGC417L,5.601,8.74,0.8804661280564602
151_2p2_Pr_mc_AKGC417L,8.74,12.179,0.8862779193832002
151_2p2_Pr_mc_AKGC417L,12.179,15.701,0.8738131954364744
151_2p2_Pr_mc_AKGC417L,15.701,19.157,0.8678514894099107
118_1b1_Lr_sc_Litt3200,12.327,13.777,0.787550621992924
118_1b1_Lr_sc_Litt3200,13.777,20.08,0.8749238597574439
107_2b3_Pr_mc_AKGC417L,0.887,2.601,0.8809978930820342
107_2b3_Pr_mc_AKGC417L,7.923,10.53,0.8744859948450007
177_2b4_Lr_mc_AKGC417L,6.085,10.175,0.9068320801090077
172_2b5_Ar_mc_AKGC417L,1.377,4.249,0.8875275587337753
172_2b5_Ar_mc_AKGC417L,4.249,7.387,0.882627909790726
172_2b5_Ar_mc_AKGC417L,7.387,10.175,0.9192690133291052
172_2b5_Ar_mc_AKGC417L,10.175,12.897,0.9052132756032009
170_2b2_Tc_mc_AKGC417L,0.509,2.479,0.9164428522267364
170_2b2_Tc_mc_AKGC417L,2.479,5.768,0.9223471092913095
170_2b2_Tc_mc_AKGC417L,5.768,8.806,0.921128417088951
170_2b2_Tc_mc_AKGC417L,8.806,11.928,0.9258986455236273
170_2b2_Tc_mc_AKGC417L,11.928,15.117,0.931044413417211
170_2b2_Tc_mc_AKGC417L,18.406,19.407,0.9349734014669119
105_1b1_Tc_sc_Meditron,0.036,2.279,0.884255534856368
105_1b1_Tc_sc_Meditron,2.279,4.879,0.8787834188165907
105_1b1_Tc_sc_Meditron,4.879,7.507,0.888596822961648
105_1b1_Tc_sc_Meditron,7.507,10.336,0.8945548388457849
105_1b1_Tc_sc_Meditron,10.336,13.364,0.8905154171290186
105_1b1_Tc_sc_Meditron,13.364,16.179,0.8881489103381848
105_1b1_Tc_sc_Meditron,16.179,19.007,0.8857940241801159
105_1b1_Tc_sc_Meditron,19.007,19.907,0.9014356485258472
135_2b3_Tc_mc_LittC2SE,0.279,2.579,0.9584819017914427
135_2b3_Tc_mc_LittC2SE,2.579,4.879,0.9580987584477223
135_2b3_Tc_mc_LittC2SE,4.879,7.05,0.9599391751038465
135_2b3_Tc_mc_LittC2SE,7.05,9.193,0.9589750084080967
135_2b3_Tc_mc_LittC2SE,9.193,13.021,0.9516400380504403
135_2b3_Tc_mc_LittC2SE,13.021,15.164,0.9477181139632934
135_2b3_Tc_mc_LittC2SE,15.164,17.507,0.9529538844912377
135_2b3_Tc_mc_LittC2SE,17.507,19.75,0.9518075101986582
135_2b3_Tc_mc_LittC2SE,19.75,19.993,0.9533359921617169
204_2b5_Al_mc_AKGC417L,0.042,0.804,0.9431827080412161
204_2b5_Al_mc_AKGC417L,11.446,15.601,0.9334536759968156
204_2b5_Al_mc_AKGC417L,18.494,19.994,0.9428257500730984
107_2b5_Ar_mc_AKGC417L,0.077,1.411,0.9125530091091055
107_2b5_Ar_mc_AKGC417L,1.411,3.863,0.9096596662873447
107_2b5_Ar_mc_AKGC417L,6.601,8.97,0.9240863842455204
107_2b5_Ar_mc_AKGC417L,14.077,16.625,0.9067475619303569
140_2b3_Tc_mc_LittC2SE,0.036,2.15,0.9249082744032772
140_2b3_Tc_mc_LittC2SE,10.55,12.821,0.9249208744801051
140_2b3_Tc_mc_LittC2SE,12.821,14.921,0.9112677779582916
140_2b3_Tc_mc_LittC2SE,19.307,19.979,0.9223618194237002
151_2p4_Ar_mc_AKGC417L,10.175,13.648,0.8911208598943133
151_2p4_Ar_mc_AKGC417L,13.648,16.185,0.8884542623595962
151_2p4_Ar_mc_AKGC417L,16.185,18.756,0.8748544379738494
119_1b1_Ar_sc_Meditron,0.036,1.293,0.9088539807537308
119_1b1_Ar_sc_Meditron,1.293,3.807,0.9153452062918486
119_1b1_Ar_sc_Meditron,3.807,6.25,0.91683628623665
119_1b1_Ar_sc_Meditron,6.25,8.893,0.9137190839514358
119_1b1_Ar_sc_Meditron,8.893,11.336,0.9276794161278904
119_1b1_Ar_sc_Meditron,11.336,14.521,0.9062983991365946
119_1b1_Ar_sc_Meditron,14.521,16.936,0.9250966931021737
119_1b1_Ar_sc_Meditron,16.936,19.293,0.9216991149217408
